MATCHED_ON	TITLE	CGP#	OCLC_035	OCLC_019	RECTYPE	BIBLVL	RECFORM	AGENCY_CLASS	SUDOC	ITEM#	PURL
varying_title;norm_title;subject_650	Flood insurance study :	000025245	3197826		a	m	Print	HH	HH 10.9:W 52 M	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000025246	3176640		a	m	Print	HH	HH 10.9:W 52 N	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000025247	3177029		a	m	Print	HH	HH 10.9:W 52 N/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000025252	3179211		a	m	Print	HH	HH 10.9:W 52 W	594-A-2	
varying_title;norm_title;subject_650	Flood insurance study :	000025253	3181731		a	m	Print	HH	HH 10.9:W 52 W/2	594-A-2	
varying_title;norm_title;subject_650	Flood insurance study :	000025254	3183054		a	m	Print	HH	HH 10.9:W 52/3	594-A-2	
varying_title;norm_title;subject_650	Flood insurance study :	000025257	3176914		a	m	Print	HH	HH 10.9:W 58	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000025258	3175650		a	m	Print	HH	HH 10.9:W 65	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000025265	3176770		a	m	Print	HH	HH 10.9:Y 2/2	594-C-41	
subject_650;norm_title;notes	The legal status of homemakers in Pennsylvania 	000025627	3228821		a	m	Print	Y	Y 3.W 84:9/39	1089	
varying_title;norm_title;subject_650	Flood insurance study :	000026364	3290226		a	m	Print	HH	HH 10.9:W 58/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000026365	3283058		a	m	Print	HH	HH 10.9:W 67/2	594-C-41	
norm_title	Remarks by Under Secretary of Commerce Sidney Harman prepared for delivery before the Action Conference IV of the International Engineering and Construction Industries Council, Hershey Motor Lodge and Convention Center, Hershey, Pennsylvania, June 15, 1977.	000027058	3373957		a	m	Print	C	C 1.18:H 22		
additional_creator_710;norm_title;subject_650	Income maintenance training program :	000027350	3358810		a	m	Print	HE	HE 3.37:P 38/2	512-B-2	
varying_title;norm_title;subject_650	Flood insurance study :	000027511	3390430		a	m	Print	HH	HH 10.9:C 74/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000027512	3339243		a	m	Print	HH	HH 10.9:C 76/4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000027530	3391277		a	m	Print	HH	HH 10.9:L 97/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000027538	3376282		a	m	Print	HH	HH 10.9:N 42 H	594-C-25	
varying_title;norm_title;subject_650	Flood insurance study :	000027543	3407164		a	m	Print	HH	HH 10.9:P 83 C/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000027544	3366237		a	m	Print	HH	HH 10.9:P 83 R/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000027556	3358950		a	m	Print	HH	HH 10.9:SP 8/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000027557	3407214		a	m	Print	HH	HH 10.9:SP 8/4	594-C-41	
varying_title;norm_title	Flood insurance study :	000027564	3391594		a	m	Print	HH	HH 10.9:W 61	594-C-41	
norm_title	Pipeline accident report :	000027792	3392838		a	m	Print	TD	TD 1.118:77-2	982-I-10	
subject_651;norm_title;subject_650	Johnstown, Pennsylvania flash flood of July 19-20, 1977 :	000028419	3490028	213755337;1225713194	a	m	Print	C	C 55.20:77-1	0250-E-08	
norm_title	Proceedings of symnposium :	000028539	3489868		a	m	Print	ER	ER 1.11:CONF-760522	1051-C	
subject_610;norm_title	Examination of finanical statements of the Pennsylvania Avenue Development Corporation for fiscal year ended June 30, 1975, and the 15-month period ended September 30, 1976 :	000028694	3429427		a	m	Print	GA	GA 1.13:FOD-77-4(A)	546-D (microfiche)	
varying_title;norm_title;subject_650	Flood insurance study :	000028966	3443537		a	m	Print	HH	HH 10.9:EM 7/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000028984	3452497		a	m	Print	HH	HH 10.9:L 95 M/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000028985	3443532		a	m	Print	HH	HH 10.9:L 95 Y	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000028991	3452275		a	m	Print	HH	HH 10.9:M 58/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000029014	3452456		a	m	Print	HH	HH 10.9:W 99/2	594-C-41	
subject_651;norm_title	Monthly normals of temperature, precipitation, and heating and cooling degree days 1941-1970 :	000031039	2106011		a	m	Print	C	C 55.286:P 38/941-70		
subject_651;norm_title	Monthly averages of temperature and precipitation for state climatic divisions 1941-1970 :	000031083	3522971		a	m	Print	C	C 55.286/2:P 38/941-70		
varying_title;norm_title;subject_650	Flood insurance study :	000031736	3500165		a	m	Print	HH	HH 10.9:B 62/4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000031740	3505793		a	m	Print	HH	HH 10.9:C 76/5	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000031756	3500107		a	m	Print	HH	HH 10.9:L 46	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000031759	3548306		a	m	Print	HH	HH 10.9:L 95 M/4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000031762	3552755		a	m	Print	HH	HH 10.9:N 48	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000031770	3500153		a	m	Print	HH	HH 10.9:P 25	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000031783	3509391		a	m	Print	HH	HH 10.9:T 84	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000031785	3500185		a	m	Print	HH	HH 10.9:UP 6 G	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000031787	3500122		a	m	Print	HH	HH 10.9:W 23	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000031789	3476989		a	m	Print	HH	HH 10.9:W 56/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000031790	3509485		a	m	Print	HH	HH 10.9:W 58/4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000031791	3500132		a	m	Print	HH	HH 10.9:W 67/3	594-C-41	
norm_title	Address by Secretary of Transportation, William T. Colemen, Jr. :	000032108	3545749		a	m	Print	TD	TD 1.11:C 67/11		
norm_title;subject_650	Union Railroad Company, Duquesne, Pennsylvania :	000032144	3521610		a	m	Print	TD	TD 3.110/3:91		
norm_title;subject_650	Pittsburgh and Lake Erie Railroad Company, Pittsburgh, Pennsylvania :	000032166	3522743		a	m	Print	TD	TD 3.110/3:209		
norm_title;subject_650	Aliquippa and Southern Railroad, Aliquippa, Pennsylvania :	000032175	3521670		a	m	Print	TD	TD 3.110/3:225		
subject_610;norm_title	Pennsylvania Avenue Development Corporation audit :	000032520	3545112		a	m	Print	Y	95-1:H.DOC.191	996	
norm_title;subject_650	The effect of application timing on efficacy of Orthene forest spray against the gypsy moth in Pennsylvania 	000033025	3635994		a	m	Print	A	A 13.93:G 99/2	82-B	
norm_title;subject_650	Analysis of housing data collected in a lead-based paint survey in Pittsburgh, Pennsylvania 	000033115	3601186		a	m	Print	C	C 13.58:77-1250/PT.1	247-D	
varying_title;norm_title;subject_650	Flood insurance study :	000034028	3568425		a	m	Print	HH	HH 10.9:AT 4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000034046	3632548		a	m	Print	HH	HH 10.9:EL 4/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000034052	3596853		a	m	Print	HH	HH 10.9:H 75/4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000034054	3596842		a	m	Print	HH	HH 10.9:H 88	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000034056	3596956		a	m	Print	HH	HH 10.9:K 29	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000034063	3597216		a	m	Print	HH	HH 10.9:L 95 M/5	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000034064	3632583		a	m	Print	HH	HH 10.9:M 11	594-C-41	
norm_title;subject_650	Flood insurance study :	000034083	3596861		a	m	Print	HH	HH 10.9:SH 4/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000034086	3632758		a	m	Print	HH	HH 10.9:SY 5/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000034089	3632711		a	m	Print	HH	HH 10.9:UP 6 S/2	594-C-41	
norm_title;subject_650	Pipeline accident report :	000034588	3635871		a	m	Print	TD	TD 1.118:77-4	982-I-9	
norm_title;subject_650	Wild and scenic river recommendation :	000035220	3569268		a	m	Print	Y	95-1:H.DOC.164/PT.11		
norm_title	Remarks of Arthur F. Burns, Chairman, Board of Governors of the Federal Reserve System, Federal Reserve Bank of Philadelphia, Pennsylvania, September 16, 1976.	000035716	3695530		a	m	Print	FR	FR 1.23:B 93/48		
norm_title	Remarks by Arthur F. Burns, Chairman, Board of Governors of the Federal Reserve System at the commencement exercises of Carneige-Mellon University, Pittsburgh, Pennsylvania, May 16, 1977.	000035719	3695471		a	m	Print	FR	FR 1.23:B 93/51		
norm_title	Platelet function testing :	000035811	3614840		a	m	Print	HE	HE 20.3202:P 69	507-E-1	
varying_title;norm_title;subject_650	Flood insurance study :	000035885	3674616		a	m	Print	HH	HH 10.9:B 93/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035886	3682506		a	m	Print	HH	HH 10.9:B 97	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035890	3685852		a	m	Print	HH	HH 10.9:C 21	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035894	3672027		a	m	Print	HH	HH-10.9:C 33	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035900	3674630		a	m	Print	HH	HH 10.9:C 81/4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035906	3663425		a	m	Print	HH	HH 10.9:EL 4/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035909	3674850		a	m	Print	HH	HH 10.9:F 16/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035910	3665513		a	m	Print	HH	HH 10.9:F 24	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035911	3675167		a	m	Print	HH	HH 10.9:F 38/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035923	3674659		a	m	Print	HH	HH 10.9:H 18/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035926	3679408		a	m	Print	HH	HH 10.9:H 18/6	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035934	3663613		a	m	Print	HH	HH 10.9:J 34	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035935	3682755		a	m	Print	HH	HH 10.9:J 95	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035938	3675115		a	m	Print	HH	HH 10.9:K 35	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035939	3682321		a	m	Print	HH	HH 10.9:K 95	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035941	3682343		a	m	Print	HH	HH 10.9:L 29	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035949	3683882		a	m	Print	HH	HH 10.9:L 95 M/6	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035973	3674640		a	m	Print	HH	HH 10.9:P 74/4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035978	3663588		a	m	Print	HH	HH 10.9:R 33	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035979	3688980		a	m	Print	HH	HH 10.9:R 44	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035986	3686514		a	m	Print	HH	HH 10.9:SH 6/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035988	3686493		a	m	Print	HH	HH 10.9:SM 3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035990	3671949		a	m	Print	HH	HH 10.9:SO 8 WH/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035992	3672070		a	m	Print	HH	HH 10.9:ST 7	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000035999	3672032		a	m	Print	HH	HH 10.9:T 54/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000036000	3679147		a	m	Print	HH	HH 10.9:T 71	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000036001	3686262		a	m	Print	HH	HH 10.9:UN 3/7		
norm_title;subject_650	Study of the feasibility of a regional railroad system for northwest Pennsylvania 	000036431	3490992		a	m	Print	TD	TD 1.20/6:10-77-27	982-C-10	
norm_title;subject_650	Pennsylvania annual report.	000037290	3792590		a	s	Print	A	A 82.1/2:P 38/	0110-B-41	
norm_title	Proceedings of the International Conference on Liquid Metal Technology in Energy Production, ... May 3-6, 1976, Champion, Pennsylvania 	000037814	3803416		a	m	Print	ER	ER 1.11:CONF-760503-P 1	1051-C (microfiche)	
norm_title;subject_650	Facilitating coal mining by integration the regulatory processes :	000037905	3782321		a	m	Print	ER	ER 1.11:MERC/CR-77/1		
norm_title	Proceedings, Working Conference on Minimum Review Criteria for Professional Social Work Practice :	000038074	3766940		a	m	Print	HE	HE 20.5102:SO 1/3	532-E-1	
varying_title;norm_title;subject_650	Flood insurance study :	000038230	3786994		a	m	Print	HH	HH 10.9:D 44/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000038261	3742358		a	m	Print	HH	HH 10.9:R 29	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000038263	3783843		a	m	Print	HH	HH 10.9:SE 8	594-C-41	
norm_title;subject_650	Aircraft accident report :	000038688	3776937		a	m	Print	TD	TD 1.112:78-1	982-I-9	
norm_title;subject_650	Aircraft accident report :	000038689	3776926		a	m	Print	TD	TD 1.112:78-2	982-I-9	
norm_title	Delaware River, Philadelphia, Pennsylvania to Trenton, New Jersey :	000039564	3889441		a	m	Print	D	D 103.22:D 37/9	334-A	
norm_title;subject_650	Hay Creek, Schuylkill River Basin, Pennsylvania :	000039566	3889028		a	m	Print	D	D 103.22:H 52	334-A	
norm_title;subject_650	Presque Isle Peninsula, Erie, Pennsylvania :	000039567	3889014		a	m	Print	D	D 103.22:P 92/978	334-A	
varying_title;norm_title	Formerly utilized MED/AEC sites :	000039626	3835018		a	m	Print	E	E 1.16:0005/3		
norm_title;subject_650	Information relative to the design and construction of the new Federal building in Williamsport, Pennsylvania :	000040193	3877788		a	m	Print	GA	GA 1.13:LCD-78-308	546-D (microfiche)	
varying_title;norm_title;subject_650	Flood insurance study :	000040439	3867797		a	m	Print	HH	HH 10.9:B 44/4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000040441	3867840		a	m	Print	HH	HH 10.9:B 46/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000040449	3831060		a	m	Print	HH	HH 10.9:B 97/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000040453	3867753		a	m	Print	HH	HH 10.9:C 35/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000040463	3867452		a	m	Print	HH	HH 10.9:D 44/4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000040500	3867711		a	m	Print	HH	HH 10.9:K 22	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000040516	3867700		a	m	Print	HH	HH 10.9:M 76/4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000040518	3867820		a	m	Print	HH	HH 10.9:M 86 C	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000040554	3867804		a	m	Print	HH	HH 10.9:UN 3/9	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000040555	3860850		a	m	Print	HH	HH 10.9:UP 6 P/2	594-C-41	
norm_title;subject_650	A plan to preserve the historic resources of the Gettysburg area of the Commomwealth of Pennsylvania :	000041088	3679121		a	m	Print	Y	Y 3.H 62:2 G 33	1064-A	
norm_title	Reaeration tests, outlet works Beltzville Dam, Pohopoco Creek, Pennsylvania :	000041914	3308446		a	m	Print	D	D 103.24/2:H-77-14		
varying_title;norm_title;subject_650	Flood insurance study :	000042322	3952834		a	m	Print	HH	HH 10.9:H 12/4	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000042352	3949130		a	m	Print	HH	HH 10.9:W 15/2	594-C-41	
norm_title;subject_650	Montgomery County Emergency Service :	000042503	3948666		a	m	Print	J	J 1.10:M 76/2	717-0	
varying_title;additional_creator_710;subject_650;subject_651;norm_title	Supplement no. 2 to the safety evaluation ... in the matter of Metropolitan Edison Company, Jersey Central Power and Light Company, Pennsylvania Electric Company :	000042966	3929393	985138820	a	m	Print	Y	Y 3.N 88:10/0107/SUPP.2	1051-H-02	
norm_title;subject_650	Acorn weevils, rodents, and deer all contribute to oak-regeneration difficulties in Pennsylvania 	000043418	4017028		a	m	Print	A	A 13.78:NE-356		
norm_title;subject_650	Information on questions about Conrail's service in the Scranton, Pennsylvania, area :	000044173	3918992		a	m	Print	GA	GA 1.13:CED-78-82		
varying_title;norm_title;subject_650	Flood insurance study :	000044550	4041989		a	m	Print	HH	HH 10.9:B 19	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000044552	3971366		a	m	Print	HH	HH 10.9:B 44/5	594-C-46	
varying_title;norm_title;subject_650	Flood insurance study :	000044560	4046497		a	m	Print	HH	HH 10.9:ET 5	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000044565	4045949		a	m	Print	HH	HH 10.9:G 76/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000044567	4041975		a	m	Print	HH	HH 10.9:H 28/2	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000044575	4046271		a	m	Print	HH	HH 10.9:L 58/3	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000044585	4042310		a	m	Print	HH	HH 10.9:N 42 C/3	594-C-44	
varying_title;norm_title;subject_650	Flood insurance study :	000044587	4046630		a	m	Print	HH	HH 10.9:N 81 CO	594-C-41	
norm_title;subject_650	Flood insurance study :	000044592	4041756		a	m	Print	HH	HH 10.9:P 83/6	594-C-41	
varying_title;norm_title;subject_650	Flood insurance study :	000044607	4046321		a	m	Print	HH	HH 10.9:W 93/2	594-C-41	
