MATCHED_ON	TITLE	CGP#	OCLC_035	OCLC_019	RECTYPE	BIBLVL	RECFORM	AGENCY_CLASS	SUDOC	ITEM#	PURL
subject_651;norm_title;subject_650	Distribution of phytoplankton in Ohio lakes 	000042098	3855050	1225654344	a	m	Print	EP	EP 1.23:600/3-78-015	0431-I-11	
varying_title;norm_title;subject_650	Flood insurance study :	000042309	3955899		a	m	Print	HH	HH 10.9:C 59/4	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000042330	3952823		a	m	Print	HH	HH 10.9:M 31/12	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000042333	3952841		a	m	Print	HH	HH 10.9:N 48/3	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000042348	3901692		a	m	Print	HH	HH 10.9:ST 7/3	594-C-38	
subject_650;additional_creator_710;norm_title;notes	Fluvial sediment in Ohio 	000042372	2815657		a	m	Print	I	I 19.13:2045	625	
norm_title	Symposium on Physical-Chemical Treatment from Municipal and Industrial Sources, Taft Center, Cincinnati, Ohio, November 12-14, 1975 :	000043896	3205779		a	m	Print	EP	EP 1.2:P 56/5/ADDENDA		
norm_title	The recirculation of industrial exhaust air :	000044465	3978370		a	m	Print	HE	HE 20.7102:AI 7/4	499-F-2	
varying_title;norm_title;subject_650	Flood insurance study :	000044568	4041301		a	m	Print	HH	HH 10.9:H 86/2	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000044576	3980744		a	m	Print	HH	HH 10.9:L 93/4	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000044577	4046599		a	m	Print	HH	HH 10.9:L 94	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000044606	4045938		a	m	Print	HH	HH 10.9:W 27/4	594-C-38	
norm_title	Aircraft engine emissions :	000045081	3431109		a	m	Print	NAS	NAS 1.55:2021	830-H-10 (microfiche)	
norm_title	A reflection on historians and policymakers :	000045245	3984756		a	m	Print	S	S 1.106:T 69		
norm_title	Aerodynamic stability of proposed Ohio River cable-stayed bridge 	000045438	3815162		a	m	Print	TD	TD 2.30:77-157	982-G-11	
norm_title	Comparison of the Ohio State University and Penn State University skid system water nozzle 	000045446	3985277		a	m	Print	TD	TD 2.30:78-503	982-G-11	
subject_651;norm_title;subject_650	Ohio River and tributaries.	000047078	4128384		a	s	Print	D	D 103.2:OH 3/4/		
subject_650;norm_title;notes;subject_651	Effect of loss of valley storage in the Cannelton Pool on Ohio River flood heights :	000047098	4102362		a	m	Print	D	D 103.24/4:H-77-7		
norm_title;subject_650	Final environmental impact statement for the Delaware County, Ohio Board of Commissioners, Olentagy Environmental Control Center and Interceptor System 	000047610	4128790		a	m	Print	EP	EP 1.57/3:OL 2		
varying_title;norm_title;subject_650	Flood insurance study :	000048253	4067628		a	m	Print	HH	HH 10.9:L 88/2	594-C-36	
varying_title;norm_title;subject_650	Flood insurance study :	000048266	4095374		a	m	Print	HH	HH 10.9:M 83/4	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000048289	4105119		a	m	Print	HH	HH 10.9:R 33/2	594-C-38	
norm_title;subject_650	Safety evaluation report by the Office of Nuclear Reactor Regulation, U.S. Nuclear Regulatory Commission in the matter of Toledo Edison Company, Cleveland Electric Illuminating Company, Duquesne Light Company, Ohio Edison Company, and Pennsylvania Power Company, Davis-Besse Nuclear Power Station units 2 and 3, docket nos. 50-500 and 50-501.	000049174	4094795		a	m	Print	Y	Y 3.N 88:10/0421	1051-H-2	
norm_title	Flood plain information :	000049968	4143137		a	m	Print	D	D 103.47:T 73/3/APP.		
norm_title	Technial support document :	000050265	4138829		a	m	Print	EP	EP 1.2:SU 5/7/V.2		
varying_title;norm_title;subject_650	Flood insurance study :	000050738	4225226		a	m	Print	HH	HH 10.9:B 41/13	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000050777	4199338		a	m	Print	HH	HH 10.9:N 41	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000050781	4217373		a	m	Print	HH	HH 10.9:OT 8	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000050802	4203926		a	m	Print	HH	HH 10.9:W 46/2	594-C-38	
subject_650;additional_creator_710;norm_title;notes	Soil survey of Portage County, Ohio 	000051811	4173594		a	m	Print	A	A 57.38:P 83	102 (Rev. 1957)	
norm_title	Seismic attenuation tests at the Portsmouth, Ohio, Gaseous Diffusion Add-On site :	000052077	3943822		a	m	Print	D	D 103.24/4:S-78-4	334-A-7 (microfiche)	
varying_title;norm_title	Final environmental impact statement :	000052129	4246042		a	m	Print	D	D 103.62:N 42 H		
norm_title	Polymer materials basic research needs for energy applications :	000052225	4230886		a	m	Print	E	E 1.10:780643	429-E	
norm_title	Final environmental impact statement :	000052247	4182976		a	m	Print	E	E 1.20:0020	429-R	
norm_title	Public meeting of the Resource Conservation Committee on solid waste product charge issue, November 18, 1978, Cincinnati, Ohio :	000052453	4182076		a	m	Print	EP	EP 1.17:31 P	431-I-7	
varying_title;norm_title;subject_650	Flood insurance study :	000052784	4259889		a	m	Print	HH	HH 10.9:B 46/5	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000052795	4259908		a	m	Print	HH	HH 10.9:C 16/7	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000052869	4178529		a	m	Print	HH	HH 10.9:M 58/5	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000052878	4235903		a	m	Print	HH	HH 10.9:M 96/2	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000052894	4231444		a	m	Print	HH	HH 10.9:P 19/4	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000052925	4181809		a	m	Print	HH	HH 10.9:T 77	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000052938	4178768		a	m	Print	HH	HH 10.9:W 52/7	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000052941	4181602		a	m	Print	HH	HH 10.9:W 68/4	594-C-38	
additional_creator_710;norm_title	Proceedings :	000056124	3359321		a	m	Print	E	E 1.10:770367	429-E (microfiche)	
norm_title;subject_650	Improved administration could reduce the costs of Ohio's Medicaid program :	000058096	4447861		a	m	Print	GA	GA 1.13:HRD-78-98	546-D (microfiche)	
norm_title;subject_650	Ohio's Medicaid program :	000058097	4447875		a	m	Print	GA	GA 1.13:HRD-78-98 A	546-D (microfiche)	
varying_title;norm_title;subject_650	Flood insurance study :	000058408	4398519		a	m	Print	HH	HH 10.9:ST 8/4	594-C-38	
subject_651;norm_title	Mound City Group National Monument, Ohio.	000058514	4403694		a	m	Print	I	I 29.21:M 86/3/978	650	
varying_title;norm_title;subject_650	Flood insurance study :	000060076	4510692		a	m	Print	HH	HH 10.9:B 76/5	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000060086	4523384		a	m	Print	HH	HH 10.9:L 62/3	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000060094	4510633		a	m	Print	HH	HH 10.9:N 83/3	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000060097	4523417		a	m	Print	HH	HH 10.9:OT 8/2	594-C-38	
norm_title;subject_650	Environmental impact assessment of a Devonian shale stimulation experiment, Lawrence and Scioto Counties, Ohio 	000061648	4554311		a	m	Print	E	E 1.28:UCID-17593	429-T-4 (microfiche)	
subject_610;additional_creator_710;norm_title	Online literature searching and databases at the U.S. Environmental Protection Agency, Environmental Research Center, Library, Cincinnati, Ohio 	000061693	4611262		a	m	Print	EP	EP 1.21/10:978	0431-I-09	
additional_creator_710;norm_title	Automation of an ultraviolet-visible spectrometer / by Dennis P. Ryan, SouthWestern Ohio Regional Computer Center, University of Cincinnati.	000061750	4606916		a	m	Print	EP	EP 1.23/5:600/4-78-064	431-I-24	
varying_title;norm_title;subject_650	Flood insurance study :	000062122	4627485		a	m	Print	HH	HH 10.9:C 62/4	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000062129	4633140		a	m	Print	HH	HH 10.9:F 16/7	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000062145	4633159		a	m	Print	HH	HH 10.9:L 49	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000062148	4633003		a	m	Print	HH	HH 10.9:L 88/4	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000062149	4588114		a	m	Print	HH	HH 10.9:M 27/3	0594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000062151	4627553		a	m	Print	HH	HH 10.9:M 38/3	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000062179	4594476		a	m	Print	HH	HH 10.9:V 59/3	594-C-38	
subject_650;varying_title;norm_title;notes	Safety evaluation report by the Office of Nuclear Reactor Regulation, U.S. Nuclear Regulatory Commission, in the matter of Ohio Edison Company, Toledo Edison Company, Cleveland Electric Illuminating Company, Duquesne Light Company, and Pennsylvania Power Comapny, Erie Nuclear Plant, units 1 and 2, docket nos. STN 50-580 and STN 50-581.	000062654	4094772		a	m	Print	Y	Y 3.N 88:10/0423/SUPP.1	1051-H-2	
norm_title;subject_650	Economic plight of the elderly :	000062691	4411422		a	m	Print	Y	Y 4.AG 4/2:EC 7/4	1009	
subject_650;additional_creator_710;norm_title;notes	Soil survey of Williams County, Ohio 	000064679	4782923		a	m	Print	A	A 57.38:W 67	102 (Rev. 1957)	
varying_title;norm_title;subject_650	Flood insurance study :	000065730	4769984		a	m	Print	HH	HH 10.9:N 42 R	594-C-38	
subject_651;norm_title	State government wage survey, Ohio, February 1977 	000065865	3143255		a	m	Print	L	L 2.71/4:77-7		
norm_title	The rotary combustion engine :	000065979	4812134		a	m	Print	NAS	NAS 1.55:2067	830-H-10	
subject_650;additional_creator_710;norm_title;notes	Soil survey of Crawford County, Ohio 	000066576	4936023		a	m	Print	A	A 57.38:C 85/4	102 (Rev. 1957)	
subject_650;additional_creator_710;norm_title;notes	Soil survey of Lake County, Ohio 	000066585	4910220		a	m	Print	A	A 57.38:L 14/6	102 (Rev. 1957)	
subject_651;norm_title;subject_650	Ohio :	000066693	4938438		a	m	Print	C	C 47.18:OH 3	0271-B-5	
norm_title;subject_650	Harboring modification, Cleveland Harbor, Ohio :	000066885	4878035		a	m	Print	D	D 103.22:C 59/3	334-A	
norm_title	Formerly utilized MED/AEC sites, remedial action program : radiological survey of the former Horizons Inc., Metal Handling Facility, Cleveland, Ohio : final report 	000066962	4898496		a	m	Print	E	E 1.16:0005/10	429-H	
varying_title;norm_title;subject_650	Flood insurance study :	000067814	4908537		a	m	Print	HH	HH 10.9:SO 8 B/4	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000067819	4899292		a	m	Print	HH	HH 10.9:V 24/3	594-C-38	
additional_creator_710;norm_title;subject_650	Some effects of stream channelization on fish populations, macroinvertebrates, and fishing in Ohio and Indiana 	000067899	4337608		a	m	Print	I	I 49.2:ST 8/3	612	
norm_title;subject_650	Security in public housing for the elderly :	000068301	4935030		a	m	Print	Y	Y 4.AG 4/2:SE 2	1009	
norm_title;subject_650	Harboring modification, Cleveland Harbor, Ohio :	000068447	4878101		a	m	Print	Y	96-1:H.DOC.24		
norm_title;subject_650	Muskingum River basin, Ohio :	000068794	5139003		a	m	Print	D	D 103.22:M 97/2	334-A	
varying_title;norm_title;subject_650	Final environmental impact statement :	000069020	5081626		a	m	Print	EP	EP 1.57/3:C 72/V.1-3	431-I-55	
varying_title;norm_title;subject_650	Flood insurance study :	000069313	5149169		a	m	Print	HH	HH 10.9:F 16/8	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000069358	5150344		a	m	Print	HH	HH 10.9:W 13/5	594-C-38	
norm_title	Solar cell high efficiency and radiation damage :	000069518	3873231		a	m	Print	NAS	NAS 1.55:2020		
norm_title	Premixed Prevaporized Combustor Technology Forum :	000069521	5140427		a	m	Print	NAS	NAS 1.55:2078	830-H-10	
norm_title;subject_650	Muskingum River basin, Ohio :	000069885	5139026		a	m	Print	Y	96-1:H.DOC.117		
subject_650;additional_creator_710;norm_title;notes	Soil survey of Mercer County, Ohio 	000070084	5198004		a	m	Print	A	A 57.38:M 53/4	102-B-35	
subject_651;norm_title;subject_650	Ohio exports.	000070256	5187206	1225798084	a	m	Print	C	C 57.29:OH 3	0231-M-35	
varying_title;norm_title;subject_650	Flood insurance study :	000070801	5191068		a	m	Print	HH	HH 10.9:H 35	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000070810	5210558		a	m	Print	HH	HH 10.9:J 35/4	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000070828	5191153		a	m	Print	HH	HH 10.9:N 81 O	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000072374	4985985		a	m	Print	HH	HH 10.9:G 76 R/2	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000072383	5035358		a	m	Print	HH	HH 10.9:H 55/3	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000072401	5065852		a	m	Print	HH	HH 10.9:M 52/6	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000072418	5036305		a	m	Print	HH	HH 10.9:N 81 PE	594-C-38	
norm_title	Future orbital power systems technology requirements :	000072596	4853721		a	m	Print	NAS	NAS 1.55:2058	830-H-10 (microfiche)	
norm_title	Quiet, powered-lift propulsion :	000072599	4989478		a	m	Print	NAS	NAS 1.55:2077	830-H-10	
norm_title;subject_650	Final environmental impact statement :	000073797	5374327		a	m	Print	E	E 1.20:0014	429-R	
varying_title;norm_title;subject_650	Flood insurance study :	000074502	3301540		a	m	Print	HH	HH 10.9:B 34/3	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000074663	3245502		a	m	Print	HH	HH 10.9:Y 8/2	594-C-38	
additional_creator_710;norm_title;subject_650	Minerals in the economy of Ohio.	000074715	4216753		a	s	Print	I	I 28.37/4:OH 3/	639-C	
norm_title;subject_650	Oversight hearings on VA activities in the Cleveland, Ohio area :	000075602	5348387		a	m	Print	Y	Y 4.V 64/3:C 59	1027	
subject_651;norm_title;subject_650	1977 census of retail trade :	000076122	5417372	1225687765	a	m	Print	C	C 3.255/2:RC 77-A-36	0132-A-38	
norm_title;subject_650	Census Bureau report sales in Ohio's retail stores up 56.0 percent in 5-year period.	000076159	5516092		a	m	Print	C	C 3.255/2-2:RC 77-A-36 (A)	0132-A-38	
norm_title	Progress in wastewater disinfection technology :	000076512	5387271		a	m	Print	EP	EP 1.23/6:600/9-79-018	431-J	
varying_title;norm_title;subject_650	Flood insurance study :	000076705	5425828		a	m	Print	HH	HH 10.9:F 16/9	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000076711	5514429		a	m	Print	HH	HH 10.9:G 28/5	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000076742	5426180		a	m	Print	HH	HH 10.9:M 26/5	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000076743	5461156		a	m	Print	HH	HH 10.9:M 26/6	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000076820	5461342		a	m	Print	HH	HH 10.9:W 68/10	594-C-38	
norm_title	Solar cell high efficiency and radiation damage, 1979 :	000076964	5514959		a	m	Print	NAS	NAS 1.55:2097	830-H-10	
norm_title;subject_650	The Xenia, Ohio model transit service demonstration project :	000077150	5316597		a	m	Print	TD	TD 7.11:OH-06-0022-79-1	982-I-5	
varying_title;norm_title;subject_650	1977 census of manufactures :	000079418	5582063		a	m	Print	C	C 3.24/8:MC 77-A-36 (P)	135	
norm_title;subject_650	Wholesale trade in Ohio rose 83.2 percent between 1972 and 1977, Census Bureau says.	000079556	5633830		a	m	Print	C	C 3.256/2-2:WC 77-A-36 (A)	0132-A-38	
norm_title;subject_650	Characteristics of physicians -- Ohio :	000080193	5689528		a	m	Print	HE	HE 20.6617:OH 3	507-J-1	
varying_title;norm_title;subject_650	Flood insurance study :	000080281	5527299		a	m	Print	HH	HH 10.9:D 33/2	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000080346	5539924		a	m	Print	HH	HH 10.9:T 75/2	594-C-38	
varying_title;norm_title;subject_650	Highway accident report :	000080744	5575753		a	m	Print	TD	TD 1.117:79-7	982-I-20	
subject_610;norm_title	Sohio crude oil pipeline :	000081092	5629634		a	m	Print	Y	Y 4.EN 2:96-15	1040	
norm_title;subject_650	1977 census of transportation :	000081444	5732622		a	m	Print	C	C 3.233/5:TC 77-T-36	0160-D	
norm_title	The use of economic and land use models in transportation planning :	000082741	5165576		a	m	Print	TD	TD 2.30/5:78-013	982-B-21	
norm_title;subject_650	System design package for a solar heating and cooling system installed at Akron, Ohio.	000083371	5177411		a	m	Print	E	E 1.28:DOE/NASA CR-161192	429-T-4 (microfiche)	
varying_title;norm_title;subject_650	Flood insurance study :	000083747	5843116		a	m	Print	HH	HH 10.9:AS 3/5	0594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000083786	5843422		a	m	Print	HH	HH 10.9:W 52/13	595-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000083788	5827567		a	m	Print	HH	HH 10.9:W 63/3	594-C-38	
varying_title;norm_title;subject_650	Flood insurance study :	000083790	5866709		a	m	Print	HH	HH 10.9:W 68/12	594-C-38	
subject_610;norm_title	Relief of Ohio Wesleyan University, Delaware, Ohio :	000084093	5814863		a	m	Print	X	X 96-1:H.RP.560	1008-B, 1008-B-1 (microfiche)	
subject_650;additional_creator_710;norm_title;notes	Soil survey of Butler County, Ohio 	000084454	5986004		a	m	Print	A	A 57.38:B 97/2	102-B-35	
subject_650;additional_creator_710;norm_title;notes	Soil survey of Logan County, Ohio 	000084458	5956507		a	m	Print	A	A 57.38:L 82/5	102-B-35	
