MATCHED_ON	TITLE	CGP#	OCLC_035	OCLC_019	RECTYPE	BIBLVL	RECFORM	AGENCY_CLASS	SUDOC	ITEM#	PURL
norm_title;subject_650	American Indian tribes of Montana and Wyoming 	000085996	5367438		a	m	Print	I	I 20.52:262		
norm_title;subject_650	Montana water rights :	000086794	5913489		a	m	Print	Y	Y 4.IN 2/11:M 76	1009	
norm_title;subject_651;subject_650	Montana situation statement.	000086883	1788575		a	s	Print	A	A 1.2:M 76/		
norm_title;subject_650	Wholesale trade in Montana rose 88.7 percent between 1972 and 1977, Census Bureau says.	000087086	6078236		a	m	Print	C	C 3.256/2-2:WC 77-A-27 (A) REV.	0132-A-29	
norm_title;subject_651;subject_650	Distribution of phytoplankton in Montana lakes 	000087632	6030821	13604588;1225734949	a	m	Print	EP	EP 1.23:600/3-79-116	0431-I-11	
norm_title;subject_651;subject_650	Geology of the Varney and Cameron quadrangles, Madison County, Montana 	000088050	4000499		a	m	Print	I	I 19.3:1459	0620	
norm_title	AB 7 (Sub-No. 86F), Stanley E. G. Millman, trustee of the property of Chicago, Milwaukee, St. Paul and Pacific Railroad Company-abandonment-portions of Pacific Coast extension in Montana, Idaho, Washington, and Oregon 	000088091	6009565		a	m	Print	IC	IC 1.32:C 43/5/DRAFT	674-B	
norm_title;subject_650	The Anaconda Copper Co. (former Montana Mining Div. facilities) and the steelworkers, 1977-80 	000088119	6027558		a	m	Print	L	L 2.3:1953/SUPP.		
norm_title;subject_650	Cost, performance, and esthetic impacts of an experimental forest road in Montana 	000088833	4139382		a	m	Print	A	A 13.78:INT-203		
norm_title;subject_650	Grassland and shrubland habitat types of western Montana 	000088863	6137850		a	m	Print	A	A 13.88:INT-66	83-B	
norm_title;additional_creator_710;notes;subject_650	Soil survey of Glacier County area, and part of Pondera County, Montana 	000090930	6319608		a	m	Print	A	A 57.38:G 45/2	102-B-26	
norm_title;varying_title;subject_650	1977 census of wholesale trade :	000091127	6240272		a	m	Print	C	C 3.256/2:WC 77-A-27/REV.	0132-A-29	
norm_title;varying_title;subject_650	Flood insurance study :	000091981	6261170		a	m	Print	FEM	FEM 1.209:300039	594-C-29	
norm_title;additional_creator_710;notes	Water resources of shallow aquifers in the Upper Poplar River Basin, northeastern Montana 	000092322	5453466		a	m	Print	I	I 19.42/4:79-51	624-B	
norm_title;subject_650	Summary of snow survey measurements for Montana.	000093397	3334921		a	s	Print	A	A 57.2:SN 6/27/		
norm_title;subject_650	Carbon County, Montana.	000093414	4258087		e	m	Microopaque	A	A 57.69:C 18		
norm_title;subject_650	Catalog of available wind data in Idaho, Montana and Wyoming 	000093984	6204983		a	m	Print	E	E 1.28:RLO-2343-79/1	429-T-4 (microfiche)	
norm_title;varying_title;subject_650	Flood insurance study :	000094267	6342404		a	m	Print	FEM	FEM 1.209:300015	594-C-29	
norm_title;notes;subject_650	Yellowstone County, Montana.	000100540	6684724		e	m	Microopaque	A	A 57.69:Y 3/SHEET 1-2		
norm_title;varying_title;subject_650	Flood insurance study :	000101863	6687681		a	m	Print	FEM	FEM 1.209:300029	594-C-29	
norm_title	Grinnell and Sperry Glaciers, Glacier National Park, Montana :	000102116	6197464		a	m	Print	I	I 19.16:1180	624	
norm_title;notes	Forest visitors map, Custer National Forest, Pryor area, Montana and Wyoming 	000102555	6804310		e	m	Print	A	A 13.28:C 96	80-G	
norm_title;subject_650	Vegetation development on disturbed grand fir sites, Swan Valley, northwestern Montana 	000102565	6769739		a	m	Print	A	A 13.78:INT-251	83-B	
norm_title;subject_650	Data base for post-fire succession, first 6 to 9 years, in Montana larch-fir forests 	000102594	6782634		a	m	Print	A	A 13.88:INT-62	83-B	
norm_title;subject_650	A proposal and report :	000102604	6796335		a	m	Print	A	A 13.92/2:M 86 H/MAPS	80-F	
norm_title	1977 census of construction industries :	000102991	6777605	29332221	a	m	Print	C	C 3.245/7:CC 77-A-8	0133-D-2	
norm_title;varying_title;subject_650	Flood insurance study :	000103574	6830990		a	m	Print	FEM	FEM 1.209:300085	594-C-29	
norm_title;varying_title;subject_650	Railroad accident report :	000103951	6796409		a	m	Print	TD	TD 1.112/3:80-6	982-I-11	
norm_title;additional_creator_710;notes;subject_650	Soil survey of Richland County, Montana.	000104287	6987631		a	m	Print	A	A 57.38:R 39/5	102-B-26	
norm_title;subject_650	The Lewis thrust fault and related structures in the disturbed belt, northwestern Montana 	000104858	6093535		a	m	Print	I	I 19.16:1174	624	
norm_title;subject_650	Geochemical-exploration studies in the Coeur d'Alene district, Idaho and Montana 	000106873	4774543		a	m	Print	I	I 19.16:1116	624	
norm_title;subject_650	Hydrogeologic data for selected coal areas, east-central Montana 	000106881	6386208		a	m	Print	I	I 19.76:80-329	624-H	
norm_title;varying_title	Petrified forests of Yellowstone :	000107948	6093555		a	m	Print	I	I 29.9/5:108	649	
norm_title;subject_651;subject_650	Sulfate reduction in ground water of southeastern Montana 	000111238	6242514		a	m	Print	I	I 19.42/4:80-9	0624-B	
norm_title;notes;subject_650	Forest visitors map, Lewis and Clark National Forest (Jefferson Division) Montana 	000114802	7623957		e	m	Print	A	A 13.28:L 58	80-G	
norm_title	Kootenai River hydroelectric project no. 2752-Montana.	000114934	7593198		a	m	Print	E	E 2.11:0017	429-V-3	
norm_title;notes;subject_650	Kootenai Falls hydroelectric project no. 2752-Montana.	000114935	7586904		a	m	Print	E	E 2.11:0017/D	429-V-3	
norm_title	Water resources appraisal for hydroelectric licensing :	000114948	7589777		a	m	Print	E	E 2.12:0062	429-V-1	
norm_title;varying_title;subject_650	Flood insurance study :	000115021	7593001		a	m	Print	FEM	FEM 1.209:300060	594-C-29	
norm_title;notes;subject_650	Forest travel plan, Beaverhead National Forest, Montana 	000115773	7630531		e	m	Print	A	A 13.28:B 38	80-G	
norm_title;subject_650	Forest area and timber resource statistics for the Beartooth working circle, Montana, 1977 	000116909	7359663		a	m	Print	A	A 13.80:INT-24	83-B	
norm_title;subject_650	Geographic distribution of federal funds in Montana 	000117261	3919732		a	s	Print	CSA	CSA 1.10:M 76/	0361-A-27	
subject_651;notes;norm_title;varying_title;subject_650	Mineral resources of the Cabinet Mountains Wilderness, Lincoln and Sanders Counties, Montana :	000117952	7490885		a	m	Print	I	I 19.3:1501	0620	
norm_title;varying_title;notes	Historic furnishing study, ranch house (HS-1) and bunkhouse (HS-2), Grant-Kohrs Ranch National Historic Site, Deer Lodge, Montana 	000118294	7760581		a	m	Print	I	I 29.88/2:G 76		
norm_title;subject_651	State government employee compensation in Montana, 1972 	000118464	7770747		a	m	Print	L	L 2.71:433-49		
norm_title;varying_title;subject_650	Flood insurance study :	000119723	7909768		a	m	Print	FEM	FEM 1.209:300085, 300142	594-C-29	
norm_title;subject_650	Measurements of discharge, gain or loss in flow, and chemical quality of the Poplar and Redwater Rivers, northeastern Montana, October 24-25, 1979 	000119875	7333018		a	m	Print	I	I 19.76:80-1210	624-H	
norm_title;subject_650	Montana, Water and Power Resources Service projects.	000119883	7902374		a	m	Print	I	I 27.55/2:M 76/981	660	
norm_title;notes	Idaho Panhandle national forests (Kaniksu, Coeur d'Alene and St. Joe National Forests) Washington, Idaho and Montana :	000120434	7889689		e	m	Print	A	A 13.28:ID 1	80-G	
norm_title;subject_650	Crow/Shell coal lease, Crow Indian Reservation, Montana :	000121170	7570116		a	m	Print	I	I 1.98:C 88/3/DRAFT	603-G	
norm_title;subject_651;subject_650	The Conterminous United States mineral appraisal program :	000121195	7565580	469111052	a	m	Print	I	I 19.4/2:849	0620-A	
norm_title;additional_creator_710;notes;subject_650	Streamflow characteristics of the Yellowstone River Basin, Montana, through 1976 	000121207	6979873		a	m	Print	I	I 19.42/4:80-41	624-B	
norm_title	Salmon National Forest (Cobalt, North Fork, Leadore and Salmon Ranger Districts) Idaho-Montana :	000122045	7957303		e	m	Print	A	A 13.28:SA 3/2	80-G	
norm_title;additional_creator_710;subject_650	Supplemental data from the Ennis and other thermal-springs areas, Southwestern Montana, 1978-80 	000122961	7181828		a	m	Print	I	I 19.76:80-1182		
norm_title;subject_650	Land conveyance in the Gallatin National Forest, Montana :	000123306	8026952		a	m	Print	Y	Y 1.1/5:97-206	1008-C, 1008-D (microfiche)	
norm_title;subject_650	Magnitude and chemical quality of base flow of Otter Creek, Tongue River, and Rosebud Creek, Southeastern Montana, October 26-November 5, 1977 	000125026	7680260		a	m	Print	I	I 19.76:80-1298	624-H	
norm_title;subject_650	Oversight on the Montana Wilderness Study Act :	000125980	8126034		a	m	Print	Y	Y 4.EN 2:97-33	1040-A, 1040-B (microfiche)	
norm_title	1977 census of construction industries :	000128412	8240589	516385655	a	m	Microfiche	C	C 3.245/7:CC 77-A-8 MF	0133-D-2 (MF)	
subject_651;notes;norm_title;additional_creator_710;subject_650	Geothermal resources of Montana 	000128450	38079497	8150141;28812909;66897917;150511892;911827012;1060555435;1087069454;1303282168	e	m	Print	C	C55.22/2:M 76/NO.4	0250-F	
norm_title;subject_650	The Bioenvironmental impact of a coal-fired power plant :	000129059	7803469		a	m	Print	EP	EP 1.23:600/3-80-052	431-I-11	
norm_title;subject_650	The Bioenvironmental impact of a coal-fired power plant :	000129060	8271839		a	m	Print	EP	EP 1.23:600/3-81-007	431-I-11	
norm_title;additional_creator_710;subject_650	Annual peak discharges from small drainage areas in Montana through September, 1977 	000129700	3882181		a	m	Print	I	I 19.76:78-219		
norm_title;additional_creator_710;subject_650	Water-resources investigations of the U.S. Geological Survey in Montana, October 1977 through September 1978 	000129708	4109892		a	m	Print	I	I 19.76:78-436		
norm_title;subject_650	Selected data from thermal-spring areas, southwestern Montana 	000129709	4107719		a	m	Print	I	I 19.76:78-438		
norm_title;subject_650	Water-resources investigations of the U.S. Geological Survey in Montana, October 1978 through September 1979 	000129732	5434828		a	m	Print	I	I 19.76:79-418		
norm_title;additional_creator_710;subject_650	Annual peak discharges from small drainage areas in Montana for stations discontinued before September 1978 	000129733	8246953		a	m	Print	I	I 19.76:79-510		
norm_title;additional_creator_710;subject_650	Annual peak discharges from small drainage areas in Montana through September 1978 	000129734	6526114		a	m	Print	I	I 19.76:79-522		
norm_title;additional_creator_710;subject_650	Annual peak discharges from small drainage areas in Montana through September 1979 	000129777	6722916		a	m	Print	I	I 19.76:80-340		
norm_title;subject_650	Overthrust belt study area, Montana-Idaho 	000129837	8203670		e	m	Print	I	I 28.72:OV 2/MONTANA/OVERLAY 1-5		
norm_title;subject_650	Final decision :	000129883	8264328		a	m	Print	I	I 53.2:M 76/2	631	
norm_title;notes	Lolo National Forest, Idaho and Montana, 1975 :	000131356	8290567		e	m	Print	A	A 13.28:L 83	80-G	
norm_title;subject_650	Influences of logging and weather on elk distribution in western Montana 	000131389	6492601		a	m	Print	A	A 13.78:INT-236		
norm_title;subject_650	Forest area and timber resource statistics for the Bozeman Working Circle, Montana, 1976 	000131413	6228953		a	m	Print	A	A 13.79:INT-258	83-B (microfiche)	
norm_title;subject_650	Merchantable cubic stand volume conversion factors for lodgepole pine in Montana and Idaho 	000131414	6230330		a	m	Print	A	A 13.79:INT-259	83-B (microfiche)	
norm_title;additional_creator_710;notes;subject_650	Soil survey of Cascade County area, Montana.	000131505	8321918		a	m	Print	A	A 57.38:C 26	102-B-26	
norm_title;varying_title;subject_650	1977 census of wholesale trade	000131701	8327549		a	m	Print	C	C 3.256/2:WC 77-A-27 MF	0123-A-29 (MF)	
norm_title;subject_650	Supplemental environmental statement :	000132003	8373415		a	m	Print	D	D 103.62:SU 7/DRAFT/SUPP.	334-A-13 (microfiche)	
norm_title;subject_651;subject_650	The Bioenvironmental impact of a coal-fired power plant.	000132491	7093600	45332384	a	m	Print	EP	EP 1.23:600/3-79-044	0431-I-11	
norm_title	Geographical descriptions of community mental health catchment areas in Region VIII, 1973 :	000132723	8332959		a	m	Print	HE	HE 20.8133:8		
norm_title	Catchment areas with unusually high proportions of some "high risk" groups, Region VIII :	000132733	8341741		a	m	Print	HE	HE 20.8133:18		
norm_title;subject_650	Field inventory of mineral resources, Blackfeet Indian Reservation, Montana 	000132822	8308007		a	m	Print	I	I 20.2:M 66/3		
norm_title;subject_650	Photo guides for appraising downed woody fuels in Montana forests :	000134222	8073228		a	m	Print	A	A 13.79:INT-299	83-B	
norm_title;subject_650	Forest area and timber resource statistics for state and private lands in northwestern Montana, 1977 	000134246	8435283		a	m	Print	A	A 13.80:INT-26	83-B	
norm_title;varying_title;subject_650	1977 census of manufactures :	000134462	8456597		a	m	Print	C	C 3.24/8:MC 77-A-27 (P)	135	
norm_title	Modern and Holocene chrysomonad cysts from Lost Trail Pass Bog, Montana	000135229	8467203		a	m	Microfiche	I	I 19.76:80-797	624-H (microfiche)	
norm_title	X-ray spectrometric major-element analyses of tephra samples from the May 18, 1980 eruption of Mt. St. Helens :	000135247	8078787		a	m	Microfiche	I	I 19.76:80-1130	624-H (microfiche)	
norm_title;subject_650	Depositional environment of the Middle Proterozoic Spokane Formation-Empire Formation transition zone, west-central Montana	000135257	8152334		a	m	Microfiche	I	I 19.76:80-1232	624-H (microfiche)	
norm_title	Principal facts for gravity stations of part of the Selway-Bitterroot Wilderness, Idaho and Montana	000135259	8158655		a	m	Microfiche	I	I 19.76:80-1241	624-H (microfiche)	
norm_title;subject_650	Selective annotated bibliography of geology and ground-water resources for the Montana part of the northern Great Plains regional aquifer-system analysis	000135278	8399026		a	m	Microfiche	I	I 19.76:81-401	624-H (microfiche)	
norm_title;subject_650	Laundry and dry cleaning wage survey, Montana 	000135450	8462655		a	s	Print	L	L 2.113/2:M 76/		
notes;norm_title;varying_title;additional_creator_710;subject_650	Summary of precipitation measurements, Montana and federal-state-private cooperative snow surveys, 1964-1974 	000136347	1852611		a	m	Print	A	A 57.2:P 91		
norm_title;varying_title;subject_650	1978 census of agriculture, preliminary report, Montana.	000136594	8511404		a	m	Print	C	C 3.31/7:AC 78-P-30-000	152-B-27	
norm_title;varying_title;subject_650	Flood insurance study :	000137252	8547326		a	m	Print	FEM	FEM 1.209:300007,300005,300006,300139/981	594-C-29	
norm_title;varying_title;subject_650	Flood insurance study :	000137262	8512350		a	m	Print	FEM	FEM 1.209:30008/2	594-C-29	
norm_title;varying_title;subject_650	FLood insurance study :	000137371	8549601		a	m	Print	FEM	FEM 1.209:300028	594-C-29	
norm_title;varying_title;subject_650	Flood insurance study :	000137372	8568616		a	m	Print	FEM	FEM 1.209:300031-300152	594-C-29	
norm_title;subject_650	Vegetation allocation in the prairie potholes area of Montana :	000137653	7440369		a	m	Print	I	I 1.98:P 88/DRAFT/SUPP.	603-C	
norm_title;varying_title;notes;subject_650	Coal resource occurrence map of the Box Elder Draw quadrangle, Sheridan County, Wyoming, Big Horn and Powder River Counties, Montana	000137688	8511895		e	m	Print	I	I 19.76:79-162	624-H (microfiche)	
norm_title;varying_title;notes;subject_650	Coal resource occurrence map of the Cabin Creek NW quadrangle, Sheridan County, Wyoming and Powder River County, Montana	000137689	8512396		e	m	Print	I	I 19.76:79-163	624-H (microfiche)	
norm_title;varying_title;notes;subject_650	Coal resource occurrence map of the Bay Horse quadrangle, Powder River County, Montana, and Campbell County, Wyoming	000137722	8543277		e	m	Print	I	I 19.76:79-782	624-H (microfiche)	
norm_title;varying_title;notes;subject_650	Coal resource occurrence map of the Bradshaw Creek quadrangle, Powder River County, Montana and Campbell County, Wyoming	000137723	8547171		e	m	Print	I	I 19.76:79-785	624-H (microfiche)	
norm_title;varying_title;notes;subject_650	Coal resource occurrence map of the Moorhead quadrangle, Powder River County, Montana, and Campbell County, Wyoming	000137724	8543303		e	m	Print	I	I 19.76:79-787	624-H (microfiche)	
norm_title;varying_title;notes;subject_650	Coal resource occurrence map of the Sayle Hall quadrangle, Powder River County, Montana	000137725	8556968		e	m	Print	I	I 19.76:79-790	624-H (microfiche)	
norm_title;varying_title;notes;subject_650	Coal resource occurrence map of the Three Bar Ranch quadrangle, Powder River County, Montana and Campbell County, Wyoming	000137726	8543338		e	m	Print	I	I 19.76:79-791	624-H (microfiche)	
norm_title;varying_title;notes;subject_650	Coal resource occurrence map of the Wild Bill Creek quadrangle, Powder River County, Montana and Campbell County, Wyoming	000137727	8489676		e	m	Print	I	I 19.76:79-792	624-H (microfiche)	
